YEAR_AND_MONTH,PRODUCTKEY,STOREKEY,TOTAL_UNITS_SOLD,REVENUE_LAST_MONTH,REVENUE_3_LAST_MONTH,MONTH,QUARTER,TARGET_REVENUE_USD
2020-05,1612,0,8,179.99,539.97,5,2,1439.92
2020-05,1613,0,5,329.97,1099.90,5,2,549.95
2020-05,1613,49,6,439.96,219.98,5,2,659.94
2020-05,1613,51,2,439.96,329.97,5,2,219.98
2020-05,1615,9,1,2029.93,289.99,5,2,289.99
2020-05,1617,0,2,347.94,115.98,5,2,115.98
2020-05,1617,43,1,115.98,57.99,5,2,57.99
2020-05,1618,0,3,117.98,412.93,5,2,176.97
2020-05,1619,5,7,59.99,419.93,5,2,419.93
2020-05,1621,0,7,168.87,51.96,5,2,90.93
2020-05,1622,49,4,219.00,1095.00,5,2,876.00
2020-05,1623,0,1,1533.00,219.00,5,2,219.00
2020-05,1630,0,1,22.89,22.89,5,2,22.89
2020-05,1632,0,6,125.93,125.93,5,2,107.94
2020-05,1633,0,1,27.78,13.89,5,2,13.89
2020-05,1635,0,1,22.89,45.78,5,2,22.89
2020-05,1637,0,2,161.91,35.98,5,2,35.98
2020-05,1638,49,6,69.45,97.23,5,2,83.34
2020-05,1639,0,6,69.93,19.98,5,2,59.94
2020-05,1640,61,3,22.89,114.45,5,2,68.67
2020-05,1643,57,3,115.76,347.28,5,2,173.64
2020-05,1645,0,4,173.64,57.88,5,2,231.52
2020-05,1646,0,8,319.98,159.99,5,2,1279.92
2020-05,1646,47,2,479.97,959.94,5,2,319.98
2020-05,1647,36,6,179.99,1079.94,5,2,1079.94
2020-05,1648,0,6,549.95,219.98,5,2,659.94
2020-05,1649,0,5,519.98,779.97,5,2,1299.95
2020-05,1652,0,2,539.97,1259.93,5,2,359.98
2020-05,1652,55,4,539.97,539.97,5,2,719.96
2020-05,1653,0,3,659.94,659.94,5,2,329.97
2020-05,1656,0,2,2239.86,2879.82,5,2,319.98
2020-05,1658,0,2,329.97,329.97,5,2,219.98
2020-05,1659,0,4,1039.96,259.99,5,2,1039.96
2020-05,1660,66,3,1159.96,579.98,5,2,869.97
2020-05,1663,44,1,20.67,41.34,5,2,6.89
2020-05,1664,0,1,89.90,8.99,5,2,8.99
2020-05,1667,0,1,5.50,44.00,5,2,5.50
2020-05,1668,0,1,48.93,6.99,5,2,6.99
2020-05,1669,0,9,103.35,20.67,5,2,62.01
2020-05,1671,50,1,19.96,4.99,5,2,4.99
2020-05,1672,0,2,16.89,168.90,5,2,33.78
2020-05,1675,48,2,6.89,27.56,5,2,13.78
2020-05,1676,48,6,44.95,17.98,5,2,53.94
2020-05,1676,54,3,17.98,8.99,5,2,26.97
2020-05,1680,0,7,13.98,13.98,5,2,48.93
2020-05,1682,0,3,44.95,26.97,5,2,26.97
2020-05,1682,50,3,8.99,17.98,5,2,26.97
2020-05,1683,0,1,44.91,9.98,5,2,4.99
2020-05,1684,0,5,50.67,50.67,5,2,84.45
2020-05,1688,0,2,8.88,8.88,5,2,17.76
2020-05,1690,0,7,84.95,101.94,5,2,118.93
2020-05,1693,44,7,6.88,20.64,5,2,48.16
2020-05,1696,0,5,118.93,84.95,5,2,84.95
2020-05,1697,0,3,10.78,43.12,5,2,16.17
2020-05,1700,61,1,17.76,17.76,5,2,8.88
2020-05,1701,47,1,9.96,24.90,5,2,4.98
2020-05,1703,0,1,16.17,37.73,5,2,5.39
2020-05,1704,0,4,83.88,62.91,5,2,27.96
2020-05,1705,43,1,68.80,6.88,5,2,6.88
2020-05,1716,44,1,140.26,280.52,5,2,70.13
2020-05,1717,0,2,210.39,280.52,5,2,140.26
2020-05,1721,0,3,490.91,210.39,5,2,210.39
2020-05,1725,0,3,392.00,224.00,5,2,168.00
2020-05,1726,64,1,504.00,392.00,5,2,56.00
2020-05,1730,0,1,310.72,543.76,5,2,77.68
2020-05,1744,0,1,196.00,84.00,5,2,28.00
2020-05,1753,0,3,178.00,89.00,5,2,267.00
2020-05,1756,50,4,259.60,64.90,5,2,259.60
2020-05,1758,0,2,353.78,353.78,5,2,101.08
2020-05,1758,9,1,50.54,303.24,5,2,50.54
2020-05,1760,0,5,284.40,189.60,5,2,474.00
2020-05,1769,65,2,204.00,34.00,5,2,68.00
2020-05,1771,0,1,68.00,136.00,5,2,34.00
2020-05,1780,0,3,129.00,129.00,5,2,129.00
2020-05,1782,0,4,86.00,129.00,5,2,172.00
2020-05,1786,0,2,43.00,258.00,5,2,86.00
2020-05,1801,0,6,64.00,32.00,5,2,192.00
2020-05,1802,0,3,64.00,128.00,5,2,96.00
2020-05,1815,0,1,32.00,64.00,5,2,32.00
2020-05,1816,0,1,96.00,64.00,5,2,32.00
2020-05,2071,0,3,99.99,599.94,5,2,299.97
2020-05,2086,0,4,3510.00,2632.50,5,2,3510.00
2020-05,2090,0,4,5900.00,1475.00,5,2,5900.00
2020-05,2093,0,1,508.00,2032.00,5,2,508.00
2020-05,2108,0,1,2032.00,508.00,5,2,508.00
2020-05,2118,0,3,1335.00,2225.00,5,2,1335.00
2020-05,2489,0,6,104.93,74.95,5,2,89.94
2020-05,2490,57,7,29.98,59.96,5,2,104.93
2020-05,2496,0,1,49.95,19.98,5,2,9.99
2020-05,2497,0,1,9.99,59.94,5,2,9.99
2020-05,2502,0,2,19.98,29.97,5,2,19.98
2020-05,2504,0,5,39.96,9.99,5,2,49.95
2020-05,2505,0,2,19.98,99.90,5,2,19.98
2020-05,2508,0,3,9.48,14.22,5,2,14.22
2020-05,2510,29,3,12.18,4.06,5,2,12.18
2020-06,1,0,5,12.99,25.98,6,2,64.95
2020-06,39,0,2,598.46,598.46,6,2,598.46
2020-06,41,0,4,464.00,928.00,6,2,928.00
2020-06,47,38,1,1199.60,299.90,6,2,149.95
2020-06,55,65,6,1480.00,296.00,6,2,1776.00
2020-06,59,0,1,312.00,624.00,6,2,156.00
2020-06,61,0,4,1810.00,1991.00,6,2,724.00
2020-06,63,0,1,362.00,724.00,6,2,181.00
2020-06,65,0,4,543.00,1629.00,6,2,724.00
2020-06,71,0,1,143.85,47.95,6,2,47.95
2020-06,84,0,4,999.90,399.96,6,2,399.96
2020-06,86,0,7,599.94,699.93,6,2,699.93
2020-06,87,0,3,199.98,199.98,6,2,299.97
2020-06,87,65,4,199.98,99.99,6,2,399.96
2020-06,90,45,2,149.99,299.98,6,2,299.98
2020-06,93,59,10,134.80,337.00,6,2,674.00
2020-06,93,66,8,337.00,404.40,6,2,539.20
2020-06,94,0,3,67.40,606.60,6,2,202.20
2020-06,95,0,3,67.40,202.20,6,2,202.20
2020-06,100,0,1,720.00,840.00,6,2,120.00
2020-06,103,0,2,690.00,345.00,6,2,230.00
2020-06,104,0,11,115.00,690.00,6,2,1265.00
2020-06,104,38,10,460.00,460.00,6,2,1150.00
2020-06,104,56,1,575.00,115.00,6,2,115.00
2020-06,113,47,1,749.97,2499.90,6,2,249.99
2020-06,114,24,4,2249.91,749.97,6,2,999.96
2020-06,115,0,3,749.97,749.97,6,2,749.97
2020-06,117,0,3,169.99,1189.93,6,2,509.97
2020-06,146,0,2,8699.97,8699.97,6,2,5799.98
2020-06,154,0,3,469.97,2349.85,6,2,1409.91
2020-06,157,0,6,4399.96,6599.94,6,2,6599.94
2020-06,158,0,2,2199.98,6599.94,6,2,2199.98
2020-06,168,0,2,258.00,387.00,6,2,258.00
2020-06,187,0,1,909.30,259.80,6,2,129.90
2020-06,346,0,1,2636.00,1318.00,6,2,659.00
2020-06,416,37,3,969.00,969.00,6,2,2907.00
2020-06,417,6,1,2396.00,2396.00,6,2,599.00
2020-06,417,9,1,4193.00,599.00,6,2,599.00
2020-06,418,53,9,539.90,269.95,6,2,2429.55
2020-06,418,57,2,539.90,269.95,6,2,539.90
2020-06,420,0,2,1499.70,2499.50,6,2,999.80
2020-06,421,0,1,469.00,469.00,6,2,469.00
2020-06,421,45,2,1407.00,1876.00,6,2,938.00
2020-06,421,48,3,469.00,469.00,6,2,1407.00
2020-06,422,65,2,9690.00,2907.00,6,2,1938.00
2020-06,423,0,3,1198.00,599.00,6,2,1797.00
2020-06,427,0,7,469.00,6097.00,6,2,3283.00
2020-06,427,45,3,938.00,938.00,6,2,1407.00
2020-06,427,50,3,469.00,469.00,6,2,1407.00
2020-06,428,0,3,2907.00,10659.00,6,2,2907.00
2020-06,429,0,2,3599.40,2999.50,6,2,1199.80
2020-06,432,48,3,499.90,999.80,6,2,1499.70
2020-06,433,50,1,3876.00,3876.00,6,2,969.00
2020-06,434,54,1,599.00,599.00,6,2,599.00
2020-06,434,57,1,2396.00,1198.00,6,2,599.00
2020-06,435,0,2,809.85,2429.55,6,2,539.90
2020-06,436,54,2,1476.00,738.00,6,2,738.00
2020-06,437,0,3,1499.70,999.80,6,2,1499.70
2020-06,437,37,1,499.90,499.90,6,2,499.90
2020-06,437,45,1,1499.70,2999.40,6,2,499.90
2020-06,439,39,2,4472.00,559.00,6,2,1118.00
2020-06,440,0,5,1319.70,659.85,6,2,1099.75
2020-06,440,9,1,2199.50,1539.65,6,2,219.95
2020-06,442,0,2,269.90,2699.00,6,2,539.80
2020-06,443,22,1,349.00,698.00,6,2,349.00
2020-06,443,65,2,349.00,349.00,6,2,698.00
2020-06,444,56,8,1838.00,3676.00,6,2,7352.00
2020-06,445,47,6,1677.00,2236.00,6,2,3354.00
2020-06,446,48,1,659.85,659.85,6,2,219.95
2020-06,448,0,6,539.80,809.70,6,2,1619.40
2020-06,449,0,8,1047.00,349.00,6,2,2792.00
2020-06,450,0,5,2757.00,1838.00,6,2,4595.00
2020-06,451,0,6,559.00,559.00,6,2,3354.00
2020-06,451,59,1,3354.00,559.00,6,2,559.00
2020-06,452,43,2,439.90,219.95,6,2,439.90
2020-06,453,66,4,459.80,229.90,6,2,919.60
2020-06,454,0,1,809.70,1619.40,6,2,269.90
2020-06,456,56,1,559.00,559.00,6,2,559.00
2020-06,459,0,3,1889.30,2159.20,6,2,809.70
2020-06,459,37,6,1619.40,539.80,6,2,1619.40
2020-06,460,50,1,1499.50,299.90,6,2,299.90
2020-06,469,0,1,297.00,198.00,6,2,99.00
2020-06,474,0,6,147.00,392.00,6,2,294.00
2020-06,505,0,1,1857.00,1857.00,6,2,619.00
2020-06,539,0,6,13770.00,2295.00,6,2,13770.00
2020-06,631,0,2,190.00,1330.00,6,2,380.00
2020-06,636,0,3,7992.00,1998.00,6,2,2997.00
2020-06,675,0,6,1533.00,657.00,6,2,1314.00
2020-06,946,0,2,1480.00,888.00,6,2,296.00
2020-06,1004,0,6,376.00,564.00,6,2,1128.00
2020-06,1031,0,1,330.00,495.00,6,2,165.00
2020-06,1122,0,9,332.00,996.00,6,2,2988.00
2020-06,1145,0,5,3962.00,1698.00,6,2,2830.00
2020-06,1241,0,1,6848.00,1712.00,6,2,856.00
2020-06,1246,0,2,316.00,316.00,6,2,316.00
2020-06,1268,0,1,99.92,49.96,6,2,49.96
2020-06,1271,0,3,20.85,20.85,6,2,20.85
2020-06,1282,0,3,24.99,124.95,6,2,74.97
2020-06,1329,0,2,33.98,16.99,6,2,33.98
2020-06,1346,0,3,69.00,69.00,6,2,69.00
2020-06,1415,0,5,2100.00,600.00,6,2,1500.00
2020-06,1416,0,3,1848.00,616.00,6,2,924.00
2020-06,1417,54,3,804.00,268.00,6,2,804.00
2020-06,1424,0,1,600.00,2000.00,6,2,200.00
2020-06,1430,38,2,299.00,2392.00,6,2,598.00
2020-06,1439,56,1,903.00,1204.00,6,2,301.00
2020-06,1441,0,8,200.00,400.00,6,2,1600.00
2020-06,1448,0,3,256.00,1792.00,6,2,768.00
2020-06,1452,0,1,293.00,1465.00,6,2,293.00
2020-06,1458,0,4,200.00,400.00,6,2,800.00
2020-06,1459,45,3,768.00,768.00,6,2,768.00
2020-06,1463,0,7,879.00,293.00,6,2,2051.00
2020-06,1470,0,4,1161.00,129.00,6,2,516.00
2020-06,1480,0,1,1032.00,258.00,6,2,129.00
2020-06,1487,0,7,3471.00,1068.00,6,2,1869.00
2020-06,1488,0,9,1500.00,1200.00,6,2,2700.00
2020-06,1495,0,3,1840.00,690.00,6,2,690.00
2020-06,1498,0,3,2400.00,300.00,6,2,900.00
2020-06,1514,0,1,1456.00,1248.00,6,2,208.00
2020-06,1527,0,5,1876.00,268.00,6,2,1340.00
2020-06,1542,0,2,660.00,660.00,6,2,660.00
2020-06,1547,0,7,765.00,1020.00,6,2,1785.00
2020-06,1550,0,2,1400.00,1120.00,6,2,560.00
2020-06,1552,0,3,2786.00,1592.00,6,2,1194.00
2020-06,1560,0,1,1980.00,1320.00,6,2,330.00
2020-06,1563,0,1,804.00,268.00,6,2,268.00
2020-06,1571,0,1,398.93,284.95,6,2,56.99
2020-06,1572,66,4,405.93,115.98,6,2,231.96
2020-06,1574,8,2,179.97,59.99,6,2,119.98
2020-06,1577,0,10,2190.00,1095.00,6,2,2190.00
2020-06,1579,0,2,219.00,1314.00,6,2,438.00
2020-06,1584,48,1,19.98,29.97,6,2,9.99
2020-06,1584,54,1,59.94,19.98,6,2,9.99
2020-06,1586,47,6,25.32,50.64,6,2,75.96
2020-06,1587,55,2,17.99,17.99,6,2,35.98
2020-06,1588,0,5,13.89,111.12,6,2,69.45
2020-06,1589,0,1,69.93,9.99,6,2,9.99
2020-06,1590,0,7,206.01,91.56,6,2,160.23
2020-06,1591,0,1,12.66,12.66,6,2,12.66
2020-06,1595,0,2,68.67,68.67,6,2,45.78
2020-06,1597,53,2,57.88,115.76,6,2,115.76
2020-06,1602,0,3,1439.92,179.99,6,2,539.97
2020-06,1604,0,7,2599.90,779.97,6,2,1819.93
2020-06,1605,0,4,579.98,2319.92,6,2,1159.96
2020-06,1606,0,2,319.98,479.97,6,2,319.98
2020-06,1606,38,4,159.99,159.99,6,2,639.96
2020-06,1608,0,2,109.99,659.94,6,2,219.98
2020-06,1608,47,4,769.93,219.98,6,2,439.96
2020-06,1613,64,2,109.99,219.98,6,2,219.98
2020-06,1614,44,1,519.98,1039.96,6,2,259.99
2020-06,1618,38,4,353.94,412.93,6,2,235.96
2020-06,1619,0,15,119.98,59.99,6,2,899.85
2020-06,1621,53,3,25.98,51.96,6,2,38.97
2020-06,1625,0,2,219.00,1314.00,6,2,438.00
2020-06,1634,0,2,19.98,9.99,6,2,19.98
2020-06,1638,0,9,97.23,13.89,6,2,125.01
2020-06,1638,37,1,27.78,13.89,6,2,13.89
2020-06,1639,37,7,29.97,19.98,6,2,69.93
2020-06,1642,0,4,173.64,115.76,6,2,231.52
2020-06,1646,0,1,1279.92,159.99,6,2,159.99
2020-06,1649,64,2,519.98,2079.92,6,2,519.98
2020-06,1649,66,2,2079.92,2339.91,6,2,519.98
2020-06,1650,66,3,2029.93,869.97,6,2,869.97
2020-06,1652,0,8,359.98,1799.90,6,2,1439.92
2020-06,1656,0,2,319.98,959.94,6,2,319.98
2020-06,1657,0,1,179.99,359.98,6,2,179.99
2020-06,1658,0,2,219.98,109.99,6,2,219.98
2020-06,1659,0,1,1039.96,1299.95,6,2,259.99
2020-06,1662,65,2,20.97,6.99,6,2,13.98
2020-06,1667,0,3,5.50,16.50,6,2,16.50
2020-06,1669,0,1,62.01,6.89,6,2,6.89
2020-06,1670,47,1,26.97,26.97,6,2,8.99
2020-06,1673,0,9,16.50,5.50,6,2,49.50
2020-06,1674,0,6,41.94,6.99,6,2,41.94
2020-06,1676,0,7,17.98,17.98,6,2,62.93
2020-06,1684,0,2,84.45,16.89,6,2,33.78
2020-06,1693,0,1,6.88,27.52,6,2,6.88
2020-06,1703,0,3,5.39,5.39,6,2,16.17
2020-06,1708,0,4,70.13,70.13,6,2,280.52
2020-06,1741,0,6,28.00,84.00,6,2,168.00
2020-06,1755,0,1,194.70,194.70,6,2,64.90
2020-06,1758,0,1,101.08,50.54,6,2,50.54
2020-06,1764,0,3,140.40,93.60,6,2,140.40
2020-06,1766,0,10,216.00,432.00,6,2,540.00
2020-06,1773,0,2,172.00,344.00,6,2,86.00
2020-06,1793,0,3,344.00,43.00,6,2,129.00
2020-06,1802,0,8,96.00,32.00,6,2,256.00
2020-06,1807,0,9,224.00,32.00,6,2,288.00
2020-06,1822,0,2,64.00,192.00,6,2,64.00
2020-06,1824,0,4,224.00,32.00,6,2,128.00
2020-06,1924,0,6,1199.96,1199.96,6,2,1799.94
2020-06,1990,0,3,999.95,1199.94,6,2,599.97
2020-06,2094,0,6,515.00,257.50,6,2,1545.00
2020-06,2489,0,5,89.94,74.95,6,2,74.95
2020-06,2495,0,6,19.98,69.93,6,2,59.94
2020-06,2500,0,2,237.20,71.16,6,2,47.44
2020-06,2503,0,3,19.98,9.99,6,2,29.97
2020-06,2509,0,3,4.06,16.24,6,2,12.18
2020-06,2511,36,3,28.42,20.30,6,2,12.18
2020-07,7,0,1,43.14,172.56,7,3,21.57
2020-07,33,0,3,510.00,255.00,7,3,765.00
2020-07,53,0,1,888.00,1776.00,7,3,296.00
2020-07,54,0,2,296.00,1776.00,7,3,592.00
2020-07,56,39,3,888.00,296.00,7,3,888.00
2020-07,57,53,2,1092.00,780.00,7,3,312.00
2020-07,58,0,2,624.00,468.00,7,3,312.00
2020-07,58,43,3,156.00,156.00,7,3,468.00
2020-07,61,65,3,181.00,362.00,7,3,543.00
2020-07,65,42,2,181.00,181.00,7,3,362.00
2020-07,66,53,4,25.69,231.21,7,3,102.76
2020-07,73,0,1,239.75,287.70,7,3,47.95
2020-07,74,0,2,189.75,151.80,7,3,75.90
2020-07,76,0,8,113.85,37.95,7,3,303.60
2020-07,81,0,3,405.50,40.55,7,3,121.65
2020-07,81,64,7,40.55,40.55,7,3,283.85
2020-07,82,50,1,121.65,121.65,7,3,40.55
2020-07,84,0,2,399.96,699.93,7,3,199.98
2020-07,88,0,1,899.94,449.97,7,3,149.99
2020-07,90,0,8,449.97,149.99,7,3,1199.92
2020-07,97,0,8,404.40,269.60,7,3,539.20
2020-07,100,45,1,240.00,120.00,7,3,120.00
2020-07,103,0,1,230.00,230.00,7,3,115.00
2020-07,103,57,2,460.00,1150.00,7,3,230.00
2020-07,105,0,5,805.00,805.00,7,3,575.00
2020-07,107,0,1,265.98,664.95,7,3,132.99
2020-07,114,9,3,249.99,1499.94,7,3,749.97
2020-07,120,0,2,239.98,839.93,7,3,239.98
2020-07,138,0,1,4499.91,499.99,7,3,499.99
2020-07,165,0,2,1527.02,763.51,7,3,1527.02
2020-07,169,0,2,357.00,119.00,7,3,238.00
2020-07,169,8,5,357.00,476.00,7,3,595.00
2020-07,183,0,4,436.00,1090.00,7,3,436.00
2020-07,188,0,8,701.40,818.30,7,3,935.20
2020-07,365,0,2,2396.00,1797.00,7,3,1198.00
2020-07,382,0,2,1914.75,765.90,7,3,765.90
2020-07,386,0,10,1299.00,7794.00,7,3,12990.00
2020-07,409,0,2,1956.00,652.00,7,3,652.00
2020-07,418,0,2,1079.80,1349.75,7,3,539.90
2020-07,418,43,3,539.90,809.85,7,3,809.85
2020-07,418,53,1,2429.55,1619.70,7,3,269.95
2020-07,422,57,1,969.00,8721.00,7,3,969.00
2020-07,423,0,2,1797.00,599.00,7,3,1198.00
2020-07,425,42,2,1107.00,1845.00,7,3,738.00
2020-07,427,53,6,469.00,4221.00,7,3,2814.00
2020-07,427,62,6,469.00,3283.00,7,3,2814.00
2020-07,428,51,1,969.00,4845.00,7,3,969.00
2020-07,428,65,1,969.00,9690.00,7,3,969.00
2020-07,430,0,2,809.85,269.95,7,3,539.90
2020-07,431,10,1,2214.00,369.00,7,3,369.00
2020-07,434,0,1,1797.00,7787.00,7,3,599.00
2020-07,435,36,1,2159.60,1079.80,7,3,269.95
2020-07,438,50,2,1838.00,919.00,7,3,1838.00
2020-07,440,54,4,659.85,1539.65,7,3,879.80
2020-07,440,65,3,219.95,219.95,7,3,659.85
2020-07,443,30,3,698.00,698.00,7,3,1047.00
2020-07,444,0,6,2757.00,3676.00,7,3,5514.00
2020-07,444,43,1,1838.00,6433.00,7,3,919.00
2020-07,445,0,1,1677.00,1118.00,7,3,559.00
2020-07,446,43,1,659.85,439.90,7,3,219.95
2020-07,452,61,7,1319.70,659.85,7,3,1539.65
2020-07,452,64,3,879.80,659.85,7,3,659.85
2020-07,454,50,2,539.80,1889.30,7,3,539.80
2020-07,455,65,4,8271.00,5514.00,7,3,3676.00
2020-07,457,0,1,3299.25,3959.10,7,3,219.95
2020-07,489,0,2,2457.00,2457.00,7,3,1638.00
2020-07,531,0,6,679.00,2716.00,7,3,4074.00
2020-07,540,0,1,4998.00,12495.00,7,3,2499.00
2020-07,563,0,4,2295.00,2295.00,7,3,9180.00
2020-07,598,0,1,109.00,436.00,7,3,109.00
2020-07,646,0,2,219.00,1314.00,7,3,438.00
2020-07,955,0,5,196.90,196.90,7,3,984.50
2020-07,962,0,1,564.00,1692.00,7,3,188.00
2020-07,982,0,2,373.80,1121.40,7,3,373.80
2020-07,1019,0,1,536.00,268.00,7,3,268.00
2020-07,1210,0,1,860.00,2580.00,7,3,860.00
2020-07,1258,0,3,119.97,159.96,7,3,119.97
2020-07,1331,0,4,53.98,242.91,7,3,107.96
2020-07,1349,0,1,39.96,39.96,7,3,9.99
2020-07,1361,0,2,349.93,249.95,7,3,99.98
2020-07,1408,0,1,1058.00,4232.00,7,3,529.00
2020-07,1409,0,6,3534.00,1767.00,7,3,3534.00
2020-07,1414,56,4,768.00,1024.00,7,3,1024.00
2020-07,1415,0,3,1500.00,300.00,7,3,900.00
2020-07,1418,0,3,2051.00,2051.00,7,3,879.00
2020-07,1426,0,2,1178.00,1178.00,7,3,1178.00
2020-07,1432,0,7,2100.00,300.00,7,3,2100.00
2020-07,1437,0,3,597.00,1393.00,7,3,597.00
2020-07,1448,0,7,768.00,256.00,7,3,1792.00
2020-07,1451,0,3,1072.00,2412.00,7,3,804.00
2020-07,1456,0,2,903.00,1204.00,7,3,602.00
2020-07,1457,0,2,1512.00,378.00,7,3,378.00
2020-07,1459,0,1,1792.00,1792.00,7,3,256.00
2020-07,1461,0,7,1540.00,1232.00,7,3,2156.00
2020-07,1465,0,1,1393.00,1990.00,7,3,199.00
2020-07,1466,0,1,4060.00,580.00,7,3,290.00
2020-07,1475,0,2,460.00,690.00,7,3,460.00
2020-07,1490,0,2,129.00,129.00,7,3,258.00
2020-07,1494,0,3,624.00,832.00,7,3,624.00
2020-07,1500,0,3,516.00,1290.00,7,3,387.00
2020-07,1509,0,5,310.00,930.00,7,3,1550.00
2020-07,1513,0,3,538.00,1883.00,7,3,807.00
2020-07,1517,0,1,2136.00,534.00,7,3,267.00
2020-07,1519,0,2,930.00,620.00,7,3,620.00
2020-07,1543,0,10,1608.00,1608.00,7,3,4020.00
2020-07,1544,0,1,714.00,1666.00,7,3,238.00
2020-07,1546,0,1,1812.00,604.00,7,3,302.00
2020-07,1546,51,2,604.00,604.00,7,3,604.00
2020-07,1549,0,5,778.00,1167.00,7,3,1945.00
2020-07,1550,0,2,560.00,840.00,7,3,560.00
2020-07,1555,51,2,368.00,1104.00,7,3,736.00
2020-07,1560,0,3,330.00,330.00,7,3,990.00
2020-07,1564,0,2,604.00,604.00,7,3,604.00
2020-07,1578,5,8,438.00,219.00,7,3,1752.00
2020-07,1581,0,3,657.00,657.00,7,3,657.00
2020-07,1581,54,7,1314.00,2190.00,7,3,1533.00
2020-07,1584,0,3,189.81,29.97,7,3,29.97
2020-07,1585,45,1,68.67,68.67,7,3,22.89
2020-07,1588,54,2,27.78,83.34,7,3,27.78
2020-07,1592,0,3,71.96,35.98,7,3,53.97
2020-07,1594,0,4,9.99,19.98,7,3,39.96
2020-07,1595,0,1,45.78,22.89,7,3,22.89
2020-07,1596,8,4,37.98,25.32,7,3,50.64
2020-07,1599,0,8,115.76,115.76,7,3,463.04
2020-07,1602,50,4,899.95,359.98,7,3,719.96
2020-07,1605,0,8,1159.96,2319.92,7,3,2319.92
2020-07,1610,0,1,289.99,869.97,7,3,289.99
2020-07,1612,0,4,1439.92,179.99,7,3,719.96
2020-07,1615,0,1,289.99,869.97,7,3,289.99
2020-07,1616,59,1,170.97,170.97,7,3,56.99
2020-07,1624,0,2,876.00,219.00,7,3,438.00
2020-07,1625,0,1,438.00,3504.00,7,3,219.00
2020-07,1627,10,1,71.96,35.98,7,3,17.99
2020-07,1633,0,1,13.89,83.34,7,3,13.89
2020-07,1634,0,3,19.98,19.98,7,3,29.97
2020-07,1634,55,1,39.96,39.96,7,3,9.99
2020-07,1634,65,2,79.92,9.99,7,3,19.98
2020-07,1636,8,1,12.66,75.96,7,3,12.66
2020-07,1636,64,2,25.32,37.98,7,3,25.32
2020-07,1638,57,3,55.56,13.89,7,3,41.67
2020-07,1644,0,2,405.16,173.64,7,3,115.76
2020-07,1646,56,2,479.97,639.96,7,3,319.98
2020-07,1648,0,8,659.94,109.99,7,3,879.92
2020-07,1652,0,5,1439.92,539.97,7,3,899.95
2020-07,1657,0,2,179.99,2879.84,7,3,359.98
2020-07,1663,0,5,6.89,62.01,7,3,34.45
2020-07,1670,47,4,8.99,8.99,7,3,35.96
2020-07,1674,56,3,13.98,13.98,7,3,20.97
2020-07,1677,0,8,4.99,9.98,7,3,39.92
2020-07,1685,47,6,5.39,5.39,7,3,32.34
2020-07,1686,0,6,20.97,34.95,7,3,41.94
2020-07,1690,57,4,152.91,84.95,7,3,67.96
2020-07,1692,0,3,13.98,104.85,7,3,20.97
2020-07,1696,0,9,84.95,16.99,7,3,152.91
2020-07,1697,0,6,16.17,21.56,7,3,32.34
2020-07,1699,0,5,68.80,123.84,7,3,34.40
2020-07,1701,57,6,4.98,4.98,7,3,29.88
2020-07,1704,0,4,27.96,20.97,7,3,27.96
2020-07,1709,50,6,210.39,561.04,7,3,420.78
2020-07,1750,0,1,109.00,763.00,7,3,109.00
2020-07,1751,0,2,109.00,109.00,7,3,218.00
2020-07,1753,0,1,267.00,89.00,7,3,89.00
2020-07,1758,0,1,50.54,353.78,7,3,50.54
2020-07,1767,0,1,34.00,306.00,7,3,34.00
2020-07,1770,0,1,34.00,34.00,7,3,34.00
2020-07,1772,0,1,544.00,68.00,7,3,34.00
2020-07,1773,0,1,86.00,43.00,7,3,43.00
2020-07,1822,0,2,64.00,160.00,7,3,64.00
2020-07,1825,0,3,32.00,32.00,7,3,96.00
2020-07,1987,0,1,299.97,199.98,7,3,99.99
2020-07,2176,0,3,14850.00,1650.00,7,3,4950.00
2020-07,2489,0,4,74.95,104.93,7,3,59.96
2020-07,2494,0,2,8.82,8.82,7,3,5.88
2020-07,2496,47,3,9.99,9.99,7,3,29.97
2020-07,2497,0,7,9.99,39.96,7,3,69.93
2020-07,2499,0,5,47.44,23.72,7,3,118.60
2020-07,2503,33,4,9.99,19.98,7,3,39.96
2020-07,2509,0,7,12.18,4.06,7,3,28.42
2020-07,2510,45,1,8.12,20.30,7,3,4.06
2020-07,2512,0,3,129.99,389.97,7,3,389.97
2020-07,2517,0,3,16.75,13.40,7,3,10.05
2020-08,51,5,3,599.85,199.95,8,3,599.85
2020-08,53,0,2,296.00,1184.00,8,3,592.00
2020-08,73,9,4,287.70,143.85,8,3,191.80
2020-08,75,0,1,113.85,37.95,8,3,37.95
2020-08,78,47,2,162.20,81.10,8,3,81.10
2020-08,86,59,2,199.98,699.93,8,3,199.98
2020-08,91,0,7,149.99,449.97,8,3,1049.93
2020-08,95,59,8,134.80,134.80,8,3,539.20
2020-08,104,0,3,1265.00,345.00,8,3,345.00
2020-08,104,8,3,115.00,115.00,8,3,345.00
2020-08,109,5,1,930.93,265.98,8,3,132.99
2020-08,111,0,8,499.98,1249.95,8,3,1999.92
2020-08,126,0,5,143.40,717.00,8,3,717.00
2020-08,127,0,1,573.60,860.40,8,3,143.40
2020-08,136,0,1,699.90,1049.85,8,3,349.95
2020-08,157,0,10,6599.94,2199.98,8,3,10999.90
